task,seed,vanilla,shr,l11_matched
google_robot_place_apple_in_closed_top_drawer,177,False,False,False
google_robot_place_apple_in_closed_top_drawer,178,False,False,False
google_robot_place_apple_in_closed_top_drawer,179,False,False,False
google_robot_place_apple_in_closed_top_drawer,180,False,False,False
google_robot_place_apple_in_closed_top_drawer,181,False,False,False
google_robot_place_apple_in_closed_top_drawer,182,False,False,False
google_robot_place_apple_in_closed_top_drawer,183,False,False,False
google_robot_place_apple_in_closed_top_drawer,184,False,False,False
google_robot_place_apple_in_closed_top_drawer,185,False,False,False
google_robot_place_apple_in_closed_top_drawer,186,False,False,False
google_robot_place_apple_in_closed_top_drawer,187,False,False,False
google_robot_place_apple_in_closed_top_drawer,188,False,False,False
google_robot_place_apple_in_closed_top_drawer,189,False,False,False
google_robot_place_apple_in_closed_top_drawer,190,False,False,False
google_robot_place_apple_in_closed_top_drawer,191,False,False,False
google_robot_place_apple_in_closed_top_drawer,192,False,False,False
google_robot_place_apple_in_closed_top_drawer,193,False,False,False
google_robot_place_apple_in_closed_top_drawer,194,False,False,False
google_robot_place_apple_in_closed_top_drawer,195,False,False,False
google_robot_place_apple_in_closed_top_drawer,196,False,False,False
google_robot_place_apple_in_closed_top_drawer,197,False,False,False
google_robot_place_apple_in_closed_top_drawer,198,False,False,False
google_robot_place_apple_in_closed_top_drawer,199,False,False,False
google_robot_place_apple_in_closed_top_drawer,200,False,False,False
google_robot_place_apple_in_closed_top_drawer,201,False,False,False
google_robot_place_apple_in_closed_top_drawer,202,False,False,False
google_robot_place_apple_in_closed_top_drawer,203,False,False,False
google_robot_place_apple_in_closed_top_drawer,204,False,False,False
google_robot_place_apple_in_closed_top_drawer,205,False,False,False
google_robot_place_apple_in_closed_top_drawer,206,False,False,False
google_robot_place_apple_in_closed_top_drawer,207,False,False,False
google_robot_place_apple_in_closed_top_drawer,208,False,False,False
google_robot_place_apple_in_closed_top_drawer,209,False,False,False
google_robot_place_apple_in_closed_top_drawer,210,False,False,False
google_robot_place_apple_in_closed_top_drawer,211,False,False,False
google_robot_place_apple_in_closed_top_drawer,212,False,False,False
google_robot_place_apple_in_closed_top_drawer,213,False,False,False
google_robot_place_apple_in_closed_top_drawer,214,False,False,False
google_robot_place_apple_in_closed_top_drawer,215,False,False,False
google_robot_place_apple_in_closed_top_drawer,216,False,False,False
google_robot_place_apple_in_closed_top_drawer,217,False,False,False
google_robot_place_apple_in_closed_top_drawer,218,False,False,False
google_robot_place_apple_in_closed_top_drawer,219,False,False,False
google_robot_place_apple_in_closed_top_drawer,220,False,False,False
google_robot_place_apple_in_closed_top_drawer,221,False,False,False
google_robot_place_apple_in_closed_top_drawer,222,False,False,False
google_robot_place_apple_in_closed_top_drawer,223,False,False,False
google_robot_place_apple_in_closed_top_drawer,224,False,False,False
google_robot_place_apple_in_closed_top_drawer,225,False,False,False
google_robot_place_apple_in_closed_top_drawer,226,False,False,False
google_robot_place_apple_in_closed_top_drawer,227,False,False,False
google_robot_place_apple_in_closed_top_drawer,228,False,False,False
google_robot_place_apple_in_closed_top_drawer,229,False,False,False
google_robot_place_apple_in_closed_top_drawer,230,False,False,False
google_robot_place_apple_in_closed_top_drawer,231,False,False,False
google_robot_place_apple_in_closed_top_drawer,232,False,False,False
google_robot_place_apple_in_closed_top_drawer,233,False,False,False
google_robot_place_apple_in_closed_top_drawer,234,False,False,False
google_robot_place_apple_in_closed_top_drawer,235,False,False,False
google_robot_place_apple_in_closed_top_drawer,236,False,False,False
google_robot_place_apple_in_closed_top_drawer,237,False,False,False
google_robot_place_apple_in_closed_top_drawer,238,False,False,False
google_robot_place_apple_in_closed_top_drawer,239,False,False,False
google_robot_place_apple_in_closed_top_drawer,240,False,False,False
google_robot_place_apple_in_closed_top_drawer,241,False,False,False
google_robot_place_apple_in_closed_top_drawer,242,False,False,False
google_robot_place_apple_in_closed_top_drawer,243,False,False,False
google_robot_place_apple_in_closed_top_drawer,244,False,False,False
google_robot_place_apple_in_closed_top_drawer,245,False,False,False
google_robot_place_apple_in_closed_top_drawer,246,False,False,False
google_robot_place_apple_in_closed_top_drawer,247,False,False,False
google_robot_place_apple_in_closed_top_drawer,248,False,False,False
google_robot_place_apple_in_closed_top_drawer,249,False,False,False
google_robot_place_apple_in_closed_top_drawer,250,False,False,False
google_robot_place_apple_in_closed_top_drawer,251,False,False,False
google_robot_place_apple_in_closed_top_drawer,252,False,False,False
google_robot_place_apple_in_closed_top_drawer,253,False,False,False
google_robot_place_apple_in_closed_top_drawer,254,False,False,False
google_robot_place_apple_in_closed_top_drawer,255,False,False,False
google_robot_place_apple_in_closed_top_drawer,256,False,False,False
google_robot_place_apple_in_closed_top_drawer,257,False,False,False
google_robot_place_apple_in_closed_top_drawer,258,False,False,False
google_robot_place_apple_in_closed_top_drawer,259,False,False,False
google_robot_place_apple_in_closed_top_drawer,260,False,False,False
google_robot_place_apple_in_closed_top_drawer,261,False,False,False
google_robot_place_apple_in_closed_top_drawer,262,False,False,False
google_robot_place_apple_in_closed_top_drawer,263,False,False,False
google_robot_place_apple_in_closed_top_drawer,264,False,False,False
google_robot_place_apple_in_closed_top_drawer,265,False,False,False
google_robot_place_apple_in_closed_top_drawer,266,False,False,False
google_robot_place_apple_in_closed_top_drawer,267,False,False,False
google_robot_place_apple_in_closed_top_drawer,268,False,False,False
google_robot_place_apple_in_closed_top_drawer,269,False,False,False
google_robot_place_apple_in_closed_top_drawer,270,False,False,False
google_robot_place_apple_in_closed_top_drawer,271,False,False,False
google_robot_place_apple_in_closed_top_drawer,272,False,False,False
google_robot_place_apple_in_closed_top_drawer,273,False,False,False
google_robot_place_apple_in_closed_top_drawer,274,False,False,False
google_robot_place_apple_in_closed_top_drawer,275,False,False,False
google_robot_place_apple_in_closed_top_drawer,276,False,False,False
google_robot_place_apple_in_closed_top_drawer,277,False,False,False
google_robot_place_apple_in_closed_top_drawer,278,False,False,False
google_robot_place_apple_in_closed_top_drawer,279,False,False,False
google_robot_place_apple_in_closed_top_drawer,280,False,False,False
google_robot_place_apple_in_closed_top_drawer,281,False,False,False
google_robot_place_apple_in_closed_top_drawer,282,False,False,False
google_robot_place_apple_in_closed_top_drawer,283,False,False,False
google_robot_place_apple_in_closed_top_drawer,284,False,False,False
google_robot_place_apple_in_closed_top_drawer,285,False,False,False
google_robot_place_apple_in_closed_top_drawer,286,False,False,False
google_robot_place_apple_in_closed_top_drawer,287,False,False,False
google_robot_place_apple_in_closed_top_drawer,288,False,False,False
google_robot_place_apple_in_closed_top_drawer,289,False,False,False
google_robot_place_apple_in_closed_top_drawer,290,False,False,False
google_robot_place_apple_in_closed_top_drawer,291,False,False,False
google_robot_place_apple_in_closed_top_drawer,292,False,False,False
google_robot_place_apple_in_closed_top_drawer,293,False,False,False
google_robot_place_apple_in_closed_top_drawer,294,False,False,False
google_robot_place_apple_in_closed_top_drawer,295,False,False,False
google_robot_place_apple_in_closed_top_drawer,296,False,False,False
google_robot_place_apple_in_closed_top_drawer,297,False,False,False
google_robot_place_apple_in_closed_top_drawer,298,False,False,False
google_robot_place_apple_in_closed_top_drawer,299,False,False,False
widowx_carrot_on_plate,0,False,False,False
widowx_carrot_on_plate,1,False,False,False
widowx_carrot_on_plate,2,False,False,False
widowx_carrot_on_plate,3,False,False,False
widowx_carrot_on_plate,4,False,False,False
widowx_carrot_on_plate,5,False,False,False
widowx_carrot_on_plate,6,False,False,False
widowx_carrot_on_plate,7,False,False,False
widowx_carrot_on_plate,8,False,False,False
widowx_carrot_on_plate,9,False,False,False
widowx_carrot_on_plate,10,False,False,False
widowx_carrot_on_plate,11,False,False,False
widowx_carrot_on_plate,12,False,False,False
widowx_carrot_on_plate,13,False,False,False
widowx_carrot_on_plate,14,False,False,False
widowx_carrot_on_plate,15,False,False,False
widowx_carrot_on_plate,16,False,False,False
widowx_carrot_on_plate,17,False,False,False
widowx_carrot_on_plate,18,False,False,False
widowx_carrot_on_plate,19,False,False,False
widowx_carrot_on_plate,20,False,False,False
widowx_carrot_on_plate,21,False,False,False
widowx_carrot_on_plate,22,False,False,False
widowx_carrot_on_plate,23,False,False,False
widowx_carrot_on_plate,24,False,False,False
widowx_carrot_on_plate,25,False,False,False
widowx_carrot_on_plate,26,False,False,False
widowx_carrot_on_plate,27,False,False,False
widowx_carrot_on_plate,28,False,False,False
widowx_carrot_on_plate,29,False,False,False
widowx_carrot_on_plate,30,False,False,False
widowx_carrot_on_plate,31,False,False,False
widowx_carrot_on_plate,32,False,False,False
widowx_carrot_on_plate,33,True,False,False
widowx_carrot_on_plate,34,False,False,False
widowx_carrot_on_plate,35,False,False,False
widowx_carrot_on_plate,36,False,False,False
widowx_carrot_on_plate,37,False,False,False
widowx_carrot_on_plate,38,False,False,False
widowx_carrot_on_plate,39,False,False,False
widowx_carrot_on_plate,40,False,False,False
widowx_carrot_on_plate,41,False,False,False
widowx_carrot_on_plate,42,True,False,False
widowx_carrot_on_plate,43,False,False,False
widowx_carrot_on_plate,44,False,False,False
widowx_carrot_on_plate,45,False,False,False
widowx_carrot_on_plate,46,False,False,False
widowx_carrot_on_plate,47,False,False,False
widowx_carrot_on_plate,48,False,False,False
widowx_carrot_on_plate,49,False,False,False
widowx_carrot_on_plate,50,False,False,False
widowx_carrot_on_plate,51,False,False,False
widowx_carrot_on_plate,52,False,False,False
widowx_carrot_on_plate,53,False,False,False
widowx_carrot_on_plate,54,False,False,False
widowx_carrot_on_plate,55,False,False,False
widowx_carrot_on_plate,56,False,False,False
widowx_carrot_on_plate,57,False,False,False
widowx_carrot_on_plate,58,False,False,False
widowx_carrot_on_plate,59,False,False,False
widowx_carrot_on_plate,60,False,False,False
widowx_carrot_on_plate,61,False,False,False
widowx_carrot_on_plate,62,False,False,False
widowx_carrot_on_plate,63,False,False,False
widowx_carrot_on_plate,64,False,False,False
widowx_carrot_on_plate,65,False,False,False
widowx_carrot_on_plate,66,True,False,False
widowx_carrot_on_plate,67,False,False,False
widowx_carrot_on_plate,68,False,False,False
widowx_carrot_on_plate,69,False,True,False
widowx_carrot_on_plate,70,False,False,False
widowx_carrot_on_plate,71,False,False,False
widowx_carrot_on_plate,72,False,False,False
widowx_carrot_on_plate,73,False,True,False
widowx_carrot_on_plate,74,False,False,False
widowx_carrot_on_plate,75,False,False,False
widowx_carrot_on_plate,76,False,False,False
widowx_carrot_on_plate,77,False,False,False
widowx_carrot_on_plate,78,False,False,False
widowx_carrot_on_plate,79,False,False,False
widowx_carrot_on_plate,80,False,False,False
widowx_carrot_on_plate,81,False,False,False
widowx_carrot_on_plate,82,False,False,False
widowx_carrot_on_plate,83,False,False,False
widowx_carrot_on_plate,84,False,False,False
widowx_carrot_on_plate,85,False,False,False
widowx_carrot_on_plate,86,True,False,False
widowx_carrot_on_plate,87,True,False,False
widowx_carrot_on_plate,88,False,False,False
widowx_carrot_on_plate,89,False,False,False
widowx_carrot_on_plate,90,False,False,False
widowx_carrot_on_plate,91,False,False,False
widowx_carrot_on_plate,92,False,False,False
widowx_carrot_on_plate,93,False,False,False
widowx_carrot_on_plate,94,False,False,False
widowx_carrot_on_plate,95,False,True,False
widowx_carrot_on_plate,96,False,False,False
widowx_carrot_on_plate,97,False,False,False
widowx_carrot_on_plate,98,False,False,False
widowx_carrot_on_plate,99,False,False,False
widowx_carrot_on_plate,100,False,False,False
widowx_carrot_on_plate,101,False,False,False
widowx_carrot_on_plate,102,False,False,False
widowx_carrot_on_plate,103,False,False,False
widowx_carrot_on_plate,104,False,False,False
widowx_carrot_on_plate,105,False,False,False
widowx_carrot_on_plate,106,False,False,False
widowx_carrot_on_plate,107,False,False,False
widowx_carrot_on_plate,108,False,False,False
widowx_carrot_on_plate,109,False,False,False
widowx_carrot_on_plate,110,False,False,False
widowx_carrot_on_plate,111,False,False,False
widowx_carrot_on_plate,112,False,False,False
widowx_carrot_on_plate,113,False,False,False
widowx_carrot_on_plate,114,False,False,False
widowx_carrot_on_plate,115,False,False,False
widowx_carrot_on_plate,116,False,False,False
widowx_carrot_on_plate,117,False,False,False
widowx_carrot_on_plate,118,False,False,False
widowx_carrot_on_plate,119,False,False,False
widowx_carrot_on_plate,120,False,False,False
widowx_carrot_on_plate,121,False,False,False
widowx_carrot_on_plate,122,False,False,False
widowx_carrot_on_plate,123,False,False,False
widowx_carrot_on_plate,124,False,False,False
widowx_carrot_on_plate,125,False,False,False
widowx_carrot_on_plate,126,False,False,False
widowx_carrot_on_plate,127,False,False,False
widowx_carrot_on_plate,128,False,False,False
widowx_carrot_on_plate,129,False,False,False
widowx_carrot_on_plate,130,False,False,False
widowx_carrot_on_plate,131,False,False,False
widowx_carrot_on_plate,132,False,False,False
widowx_carrot_on_plate,133,False,False,False
widowx_carrot_on_plate,134,False,False,False
widowx_carrot_on_plate,135,False,False,False
widowx_carrot_on_plate,136,False,False,False
widowx_carrot_on_plate,137,True,False,False
widowx_carrot_on_plate,138,False,False,False
widowx_carrot_on_plate,139,False,False,False
widowx_carrot_on_plate,140,False,False,False
widowx_carrot_on_plate,141,False,False,False
widowx_carrot_on_plate,142,False,False,False
widowx_carrot_on_plate,143,False,False,False
widowx_carrot_on_plate,144,False,False,False
widowx_carrot_on_plate,145,False,False,False
widowx_carrot_on_plate,146,False,False,False
widowx_carrot_on_plate,147,False,False,False
widowx_carrot_on_plate,148,False,False,False
widowx_carrot_on_plate,149,False,False,False
widowx_carrot_on_plate,150,False,False,False
widowx_carrot_on_plate,151,False,False,False
widowx_carrot_on_plate,152,False,False,False
widowx_carrot_on_plate,153,False,False,False
widowx_carrot_on_plate,154,False,False,False
widowx_carrot_on_plate,155,True,False,False
widowx_carrot_on_plate,156,False,False,False
widowx_carrot_on_plate,157,False,False,False
widowx_carrot_on_plate,158,False,False,False
widowx_carrot_on_plate,159,False,False,False
widowx_carrot_on_plate,160,False,False,False
widowx_carrot_on_plate,161,False,False,False
widowx_carrot_on_plate,162,False,False,False
widowx_carrot_on_plate,163,False,False,False
widowx_carrot_on_plate,164,False,False,False
widowx_carrot_on_plate,165,False,False,False
widowx_carrot_on_plate,166,False,False,False
widowx_carrot_on_plate,167,False,False,False
widowx_carrot_on_plate,168,False,False,False
widowx_carrot_on_plate,169,False,False,False
widowx_carrot_on_plate,170,False,False,False
widowx_carrot_on_plate,171,False,False,False
widowx_carrot_on_plate,172,False,False,False
widowx_carrot_on_plate,173,False,False,False
widowx_carrot_on_plate,174,False,False,False
widowx_carrot_on_plate,175,True,False,False
widowx_carrot_on_plate,176,False,False,False
widowx_carrot_on_plate,177,False,False,False
widowx_carrot_on_plate,178,False,True,False
widowx_carrot_on_plate,179,False,False,False
widowx_carrot_on_plate,180,False,False,False
widowx_carrot_on_plate,181,False,False,False
widowx_carrot_on_plate,182,False,False,False
widowx_carrot_on_plate,183,False,False,False
widowx_carrot_on_plate,184,False,False,False
widowx_carrot_on_plate,185,False,False,False
widowx_carrot_on_plate,186,False,False,False
widowx_carrot_on_plate,187,False,False,False
widowx_carrot_on_plate,188,False,False,False
widowx_carrot_on_plate,189,False,False,False
widowx_carrot_on_plate,190,False,False,False
widowx_carrot_on_plate,191,False,False,False
widowx_carrot_on_plate,192,False,False,False
widowx_carrot_on_plate,193,False,False,False
widowx_carrot_on_plate,194,False,False,False
widowx_carrot_on_plate,195,False,False,False
widowx_carrot_on_plate,196,False,False,False
widowx_carrot_on_plate,197,False,False,False
widowx_carrot_on_plate,198,False,False,False
widowx_carrot_on_plate,199,False,False,False
widowx_carrot_on_plate,200,False,False,False
widowx_carrot_on_plate,201,False,False,False
widowx_carrot_on_plate,202,False,False,False
widowx_carrot_on_plate,203,False,False,False
widowx_carrot_on_plate,204,False,False,False
widowx_carrot_on_plate,205,False,False,False
widowx_carrot_on_plate,206,False,False,False
widowx_carrot_on_plate,207,False,False,False
widowx_carrot_on_plate,208,True,False,False
widowx_carrot_on_plate,209,False,False,False
widowx_carrot_on_plate,210,False,False,False
widowx_carrot_on_plate,211,True,False,False
widowx_carrot_on_plate,212,False,False,False
widowx_carrot_on_plate,213,False,False,False
widowx_carrot_on_plate,214,False,False,False
widowx_carrot_on_plate,215,True,False,False
widowx_carrot_on_plate,216,False,False,False
widowx_carrot_on_plate,217,False,False,False
widowx_carrot_on_plate,218,False,False,False
widowx_carrot_on_plate,219,False,False,False
widowx_carrot_on_plate,220,False,False,False
widowx_carrot_on_plate,221,False,False,False
widowx_carrot_on_plate,222,False,False,False
widowx_carrot_on_plate,223,False,False,False
widowx_carrot_on_plate,224,False,False,False
widowx_carrot_on_plate,225,False,False,False
widowx_carrot_on_plate,226,False,False,False
widowx_carrot_on_plate,227,False,False,False
widowx_carrot_on_plate,228,False,False,False
widowx_carrot_on_plate,229,False,False,False
widowx_carrot_on_plate,230,False,False,False
widowx_carrot_on_plate,231,False,False,False
widowx_carrot_on_plate,232,False,False,False
widowx_carrot_on_plate,233,False,False,False
widowx_carrot_on_plate,234,False,False,False
widowx_carrot_on_plate,235,False,False,False
widowx_carrot_on_plate,236,False,False,False
widowx_carrot_on_plate,237,False,False,False
widowx_carrot_on_plate,238,False,False,False
widowx_carrot_on_plate,239,False,False,False
widowx_carrot_on_plate,240,False,False,False
widowx_carrot_on_plate,241,False,False,False
widowx_carrot_on_plate,242,False,False,False
widowx_carrot_on_plate,243,False,False,False
widowx_carrot_on_plate,244,False,False,False
widowx_carrot_on_plate,245,False,False,False
widowx_carrot_on_plate,246,False,False,False
widowx_carrot_on_plate,247,False,False,False
widowx_carrot_on_plate,248,False,False,False
widowx_carrot_on_plate,249,False,False,False
widowx_carrot_on_plate,250,False,False,False
widowx_carrot_on_plate,251,False,False,False
widowx_carrot_on_plate,252,False,False,False
widowx_carrot_on_plate,253,False,False,False
widowx_carrot_on_plate,254,False,False,False
widowx_carrot_on_plate,255,False,False,False
widowx_carrot_on_plate,256,False,False,False
widowx_carrot_on_plate,257,True,False,False
widowx_carrot_on_plate,258,False,False,False
widowx_carrot_on_plate,259,False,False,False
widowx_carrot_on_plate,260,False,False,False
widowx_carrot_on_plate,261,False,False,False
widowx_carrot_on_plate,262,False,False,False
widowx_carrot_on_plate,263,False,False,False
widowx_carrot_on_plate,264,False,False,False
widowx_carrot_on_plate,265,False,False,False
widowx_carrot_on_plate,266,False,False,False
widowx_carrot_on_plate,267,False,False,False
widowx_carrot_on_plate,268,False,False,False
widowx_carrot_on_plate,269,False,False,False
widowx_carrot_on_plate,270,False,False,False
widowx_carrot_on_plate,271,False,False,False
widowx_carrot_on_plate,272,False,False,False
widowx_carrot_on_plate,273,False,False,False
widowx_carrot_on_plate,274,False,False,False
widowx_carrot_on_plate,275,False,False,False
widowx_carrot_on_plate,276,False,False,False
widowx_carrot_on_plate,277,False,False,False
widowx_carrot_on_plate,278,False,False,False
widowx_carrot_on_plate,279,False,False,False
widowx_carrot_on_plate,280,False,False,False
widowx_carrot_on_plate,281,True,False,False
widowx_carrot_on_plate,282,False,False,False
widowx_carrot_on_plate,283,False,False,False
widowx_carrot_on_plate,284,False,False,False
widowx_carrot_on_plate,285,False,False,False
widowx_carrot_on_plate,286,False,False,False
widowx_carrot_on_plate,287,False,False,False
widowx_carrot_on_plate,288,False,False,False
widowx_carrot_on_plate,289,False,False,False
widowx_carrot_on_plate,290,False,False,False
widowx_carrot_on_plate,291,False,False,False
widowx_carrot_on_plate,292,False,False,False
widowx_carrot_on_plate,293,False,False,False
widowx_carrot_on_plate,294,False,False,False
widowx_carrot_on_plate,295,False,False,False
widowx_carrot_on_plate,296,False,False,False
widowx_carrot_on_plate,297,True,False,False
widowx_carrot_on_plate,298,False,False,False
widowx_carrot_on_plate,299,False,False,False
widowx_put_eggplant_in_basket,0,False,False,False
widowx_put_eggplant_in_basket,1,False,False,False
widowx_put_eggplant_in_basket,2,False,False,False
widowx_put_eggplant_in_basket,3,False,False,False
widowx_put_eggplant_in_basket,4,False,False,False
widowx_put_eggplant_in_basket,5,False,False,False
widowx_put_eggplant_in_basket,6,False,False,False
widowx_put_eggplant_in_basket,7,False,False,False
widowx_put_eggplant_in_basket,8,False,False,False
widowx_put_eggplant_in_basket,9,False,False,False
widowx_put_eggplant_in_basket,10,False,False,False
widowx_put_eggplant_in_basket,11,False,False,False
widowx_put_eggplant_in_basket,12,False,False,False
widowx_put_eggplant_in_basket,13,False,False,False
widowx_put_eggplant_in_basket,14,False,False,False
widowx_put_eggplant_in_basket,15,False,False,False
widowx_put_eggplant_in_basket,16,False,False,False
widowx_put_eggplant_in_basket,17,False,False,False
widowx_put_eggplant_in_basket,18,False,False,False
widowx_put_eggplant_in_basket,19,False,False,False
widowx_put_eggplant_in_basket,20,False,False,False
widowx_put_eggplant_in_basket,21,False,False,False
widowx_put_eggplant_in_basket,22,False,False,False
widowx_put_eggplant_in_basket,23,False,False,False
widowx_put_eggplant_in_basket,24,False,False,False
widowx_put_eggplant_in_basket,25,False,False,False
widowx_put_eggplant_in_basket,26,False,False,False
widowx_put_eggplant_in_basket,27,False,False,False
widowx_put_eggplant_in_basket,28,False,False,False
widowx_put_eggplant_in_basket,29,False,False,False
widowx_put_eggplant_in_basket,30,False,False,False
widowx_put_eggplant_in_basket,31,False,False,False
widowx_put_eggplant_in_basket,32,False,False,False
widowx_put_eggplant_in_basket,33,False,False,False
widowx_put_eggplant_in_basket,34,False,False,False
widowx_put_eggplant_in_basket,35,False,False,False
widowx_put_eggplant_in_basket,36,False,False,False
widowx_put_eggplant_in_basket,37,False,False,False
widowx_put_eggplant_in_basket,38,False,False,False
widowx_put_eggplant_in_basket,39,False,False,False
widowx_put_eggplant_in_basket,40,False,False,False
widowx_put_eggplant_in_basket,41,False,False,False
widowx_put_eggplant_in_basket,42,False,False,False
widowx_put_eggplant_in_basket,43,False,False,False
widowx_put_eggplant_in_basket,44,False,False,False
widowx_put_eggplant_in_basket,45,False,False,False
widowx_put_eggplant_in_basket,46,False,False,False
widowx_put_eggplant_in_basket,47,False,False,False
widowx_put_eggplant_in_basket,48,False,False,True
widowx_put_eggplant_in_basket,49,False,False,False
widowx_put_eggplant_in_basket,50,False,False,False
widowx_put_eggplant_in_basket,51,False,False,True
widowx_put_eggplant_in_basket,52,False,False,True
widowx_put_eggplant_in_basket,53,False,False,False
widowx_put_eggplant_in_basket,54,False,False,False
widowx_put_eggplant_in_basket,55,False,False,False
widowx_put_eggplant_in_basket,56,False,False,False
widowx_put_eggplant_in_basket,57,False,False,False
widowx_put_eggplant_in_basket,58,False,False,False
widowx_put_eggplant_in_basket,59,False,False,False
widowx_put_eggplant_in_basket,60,False,False,False
widowx_put_eggplant_in_basket,61,False,False,False
widowx_put_eggplant_in_basket,62,False,False,False
widowx_put_eggplant_in_basket,63,False,False,False
widowx_put_eggplant_in_basket,64,False,False,False
widowx_put_eggplant_in_basket,65,False,False,False
widowx_put_eggplant_in_basket,66,False,False,False
widowx_put_eggplant_in_basket,67,False,False,False
widowx_put_eggplant_in_basket,68,False,False,False
widowx_put_eggplant_in_basket,69,False,False,False
widowx_put_eggplant_in_basket,70,False,False,False
widowx_put_eggplant_in_basket,71,False,False,False
widowx_put_eggplant_in_basket,72,False,False,False
widowx_put_eggplant_in_basket,73,False,False,False
widowx_put_eggplant_in_basket,74,False,False,False
widowx_put_eggplant_in_basket,75,False,False,False
widowx_put_eggplant_in_basket,76,False,False,False
widowx_put_eggplant_in_basket,77,False,False,False
widowx_put_eggplant_in_basket,78,False,False,False
widowx_put_eggplant_in_basket,79,False,False,False
widowx_put_eggplant_in_basket,80,False,False,False
widowx_put_eggplant_in_basket,81,False,False,False
widowx_put_eggplant_in_basket,82,False,False,False
widowx_put_eggplant_in_basket,83,False,False,False
widowx_put_eggplant_in_basket,84,False,False,False
widowx_put_eggplant_in_basket,85,False,False,False
widowx_put_eggplant_in_basket,86,False,False,False
widowx_put_eggplant_in_basket,87,False,False,False
widowx_put_eggplant_in_basket,88,False,False,False
widowx_put_eggplant_in_basket,89,False,False,False
widowx_put_eggplant_in_basket,90,False,False,False
widowx_put_eggplant_in_basket,91,False,False,False
widowx_put_eggplant_in_basket,92,False,False,False
widowx_put_eggplant_in_basket,93,False,False,False
widowx_put_eggplant_in_basket,94,False,False,False
widowx_put_eggplant_in_basket,95,False,False,False
widowx_put_eggplant_in_basket,96,False,False,False
widowx_put_eggplant_in_basket,97,False,False,False
widowx_put_eggplant_in_basket,98,False,False,False
widowx_put_eggplant_in_basket,99,False,False,False
widowx_put_eggplant_in_basket,100,False,False,False
widowx_put_eggplant_in_basket,101,False,False,False
widowx_put_eggplant_in_basket,102,False,False,False
widowx_put_eggplant_in_basket,103,False,False,False
widowx_put_eggplant_in_basket,104,False,False,True
widowx_put_eggplant_in_basket,105,False,False,False
widowx_put_eggplant_in_basket,106,False,False,False
widowx_put_eggplant_in_basket,107,False,False,False
widowx_put_eggplant_in_basket,108,False,False,False
widowx_put_eggplant_in_basket,109,False,False,False
widowx_put_eggplant_in_basket,110,False,False,False
widowx_put_eggplant_in_basket,111,False,False,False
widowx_put_eggplant_in_basket,112,False,False,False
widowx_put_eggplant_in_basket,113,False,False,False
widowx_put_eggplant_in_basket,114,False,False,False
widowx_put_eggplant_in_basket,115,False,False,False
widowx_put_eggplant_in_basket,116,False,False,False
widowx_put_eggplant_in_basket,117,False,False,False
widowx_put_eggplant_in_basket,118,False,False,False
widowx_put_eggplant_in_basket,119,False,False,False
widowx_put_eggplant_in_basket,120,False,False,False
widowx_put_eggplant_in_basket,121,False,False,False
widowx_put_eggplant_in_basket,122,False,False,False
widowx_put_eggplant_in_basket,123,False,False,False
widowx_put_eggplant_in_basket,124,False,False,False
widowx_put_eggplant_in_basket,125,False,False,False
widowx_put_eggplant_in_basket,126,False,False,False
widowx_put_eggplant_in_basket,127,False,False,False
widowx_put_eggplant_in_basket,128,False,False,False
widowx_put_eggplant_in_basket,129,False,False,False
widowx_put_eggplant_in_basket,130,False,False,False
widowx_put_eggplant_in_basket,131,False,False,False
widowx_put_eggplant_in_basket,132,False,False,False
widowx_put_eggplant_in_basket,133,False,False,False
widowx_put_eggplant_in_basket,134,False,False,False
widowx_put_eggplant_in_basket,135,False,False,False
widowx_put_eggplant_in_basket,136,False,False,False
widowx_put_eggplant_in_basket,137,False,False,False
widowx_put_eggplant_in_basket,138,False,False,False
widowx_put_eggplant_in_basket,139,False,False,False
widowx_put_eggplant_in_basket,140,False,False,False
widowx_put_eggplant_in_basket,141,False,False,False
widowx_put_eggplant_in_basket,142,False,False,False
widowx_put_eggplant_in_basket,143,False,False,False
widowx_put_eggplant_in_basket,144,False,False,False
widowx_put_eggplant_in_basket,145,False,False,True
widowx_put_eggplant_in_basket,146,False,False,False
widowx_put_eggplant_in_basket,147,False,False,False
widowx_put_eggplant_in_basket,148,False,False,False
widowx_put_eggplant_in_basket,149,False,False,False
widowx_put_eggplant_in_basket,150,False,False,False
widowx_put_eggplant_in_basket,151,False,False,False
widowx_put_eggplant_in_basket,152,False,False,False
widowx_put_eggplant_in_basket,153,False,False,False
widowx_put_eggplant_in_basket,154,False,False,False
widowx_put_eggplant_in_basket,155,False,False,False
widowx_put_eggplant_in_basket,156,False,False,False
widowx_put_eggplant_in_basket,157,False,False,False
widowx_put_eggplant_in_basket,158,False,False,False
widowx_put_eggplant_in_basket,159,False,False,False
widowx_put_eggplant_in_basket,160,False,False,False
widowx_put_eggplant_in_basket,161,False,False,False
widowx_put_eggplant_in_basket,162,False,False,False
widowx_put_eggplant_in_basket,163,False,False,False
widowx_put_eggplant_in_basket,164,False,False,False
widowx_put_eggplant_in_basket,165,False,False,False
widowx_put_eggplant_in_basket,166,False,False,False
widowx_put_eggplant_in_basket,167,False,False,False
widowx_put_eggplant_in_basket,168,False,False,False
widowx_put_eggplant_in_basket,169,False,False,False
widowx_put_eggplant_in_basket,170,False,False,False
