task,seed,stage,category,step,entered_boost_rank,entered_difference,entered_p,entered_p_rank,entered_q,entered_q_rank,entered_rc,entered_token,exited_boost_rank,exited_difference,exited_p,exited_p_rank,exited_q,exited_q_rank,exited_rc,exited_token,index,only_action_l2_vs_correct,only_residual_cosine_vs_correct,undo_action_l2_vs_boost,undo_residual_cosine_vs_boost
move_near,96,early,rescue,9,17,0.008549545204612735,0.012456352761407816,23,0.003906807556795081,68,"[6, 10]",106,24,-0.008166798527610847,0.012738789342334186,22,0.020905587869945032,9,"[13, 2]",210,0,0.0,0.9777467665282428,0.0,0.9783786779104028
move_near,96,early,rescue,9,21,0.004922588338282624,0.011212511371441863,26,0.0062899230331592395,49,"[2, 14]",46,23,-0.007125418450485468,0.012911000893478188,21,0.020036419343963656,11,"[0, 1]",1,1,0.012636302639456365,0.9263203310417275,0.012636302639456365,0.9258509653606559
move_near,96,late,rescue,70,11,0.01508420515076286,0.016740032690970817,15,0.0016558275402079573,88,"[10, 3]",163,16,-0.0006579420515952089,0.019432746214789565,13,0.020090688266384774,10,"[13, 4]",212,0,0.0,0.994919506955414,0.0,0.996850675106709
move_near,96,late,rescue,70,13,0.01090096110525694,0.01777042386849606,14,0.00686946276323912,38,"[8, 4]",132,15,-0.004957605565003655,0.022635627698564163,11,0.02759323326356782,8,"[13, 3]",211,1,0.0,0.9876114468329045,0.0,0.991119285817489
move_near,97,early,both_success,9,24,0.007286420115310983,0.011561620045306737,31,0.004275199929995754,69,"[4, 3]",67,28,-0.003332449000292049,0.013486044637892616,26,0.016818493638184665,16,"[0, 15]",15,0,0.0,0.9039231848795555,0.0,0.9039231848795555
move_near,97,late,both_success,70,51,3.245510576789859e-06,0.0025267314867881787,52,0.002523485976211389,80,"[6, 2]",98,52,-0.0020415740780914565,0.0025273118741993973,51,0.004568885952290854,55,"[14, 8]",232,0,0.0,0.9983496298685546,0.0,0.9983496298685546
move_near,98,early,both_success,9,38,0.003727673564095122,0.005302585651192346,47,0.001574912087097224,115,"[4, 10]",74,45,-0.004907980874498964,0.005810182464951954,43,0.010718163339450918,28,"[14, 9]",233,0,0.0,0.9985775735923047,0.0,0.9984444222817239
move_near,98,early,both_success,9,41,0.0026331925541542853,0.005394045599001992,46,0.002760853044847707,90,"[6, 6]",102,44,-0.0002787869091771481,0.0060951824491443495,42,0.006373969358321498,51,"[1, 12]",28,1,0.03330315576113907,0.9820678512226674,0.03330315576113907,0.982287871162839
move_near,98,middle,both_success,40,28,0.004891477746786122,0.008490236769627292,32,0.0035987590228411708,62,"[3, 10]",58,33,-0.0008681341138341153,0.008511024968799708,31,0.009379159082633823,32,"[2, 8]",40,0,0.051743156522200635,0.9637987633731644,0.0,0.9826580583079867
move_near,98,middle,both_success,40,30,0.0035380040685919784,0.008167597835543088,33,0.00462959376695111,52,"[4, 3]",67,32,-0.0013367300930962646,0.00881518596655168,30,0.010151916059647945,28,"[2, 9]",41,1,0.051743156522200635,0.8631267127221263,0.0,0.8745017413293803
move_near,99,early,both_fail,9,30,0.007682561728756674,0.009110186720017018,36,0.001427624991260343,127,"[3, 5]",53,40,-0.006250835048836249,0.009459354877431306,34,0.015710189926267555,12,"[7, 15]",127,0,0.0,0.9823814283666527,0.0046679832023732715,0.985132715563352
move_near,99,early,both_fail,9,33,0.004817576874418135,0.00901583607854512,38,0.004198259204126985,65,"[4, 7]",71,38,-0.00026428380089851475,0.00948302648644089,33,0.009747310287339404,26,"[9, 6]",150,1,0.0,0.9952263550411681,0.0,0.994919308710265
move_near,99,early,both_fail,9,34,0.004435344125885447,0.00899691519948104,39,0.0045615710735955935,61,"[3, 8]",56,36,-0.010982952936038367,0.01061521892071429,30,0.021598171856752658,9,"[13, 2]",210,2,0.0046679832023732715,0.9889132480907755,0.0046679832023732715,0.9881676509897928
move_near,99,middle,both_fail,40,21,0.008805325854132256,0.012027417608474167,27,0.0032220917543419113,75,"[4, 3]",67,30,-0.00541193853601887,0.012364876533496647,25,0.017776815069515516,15,"[12, 10]",202,0,0.04896567272789337,0.5896033309737349,0.0,0.595535456416676
move_near,99,middle,both_fail,40,26,0.004969752614396307,0.01064483221332397,31,0.005675079598927662,52,"[6, 5]",101,29,-0.0010738114903827943,0.012502902513749314,24,0.013576714004132108,23,"[3, 6]",54,1,0.07739735366667014,0.9565351126648901,0.028431680938776765,0.9665026466532617
move_near,99,late,both_fail,70,12,0.010434404776861346,0.01981813800403641,14,0.009383733227175063,32,"[2, 2]",34,15,0.001029418340283226,0.02063222424273355,13,0.019602805902450324,12,"[7, 4]",116,0,0.0,0.9658012525146145,0.0,0.9658012525146145
open_drawer,0,early,both_fail,13,30,0.005691879881582042,0.009013278692670127,34,0.003321398811088085,57,"[5, 7]",87,35,-0.0011140812361884259,0.009414541354798906,33,0.010528622590987332,31,"[8, 8]",136,0,0.0,0.9968023004416708,0.05904728405148374,0.9968373389514793
open_drawer,0,early,both_fail,13,32,0.0019500134376658849,0.008998330270904582,35,0.0070483168332386974,41,"[3, 13]",61,34,-0.001846002081296266,0.009454140455986124,32,0.01130014253728239,29,"[7, 4]",116,1,0.0,0.9614051985039705,0.05904728405148374,0.9600502535014703
open_drawer,0,late,both_fail,99,42,0.0014076176989222299,0.0041472156463781655,48,0.0027395979474559356,64,"[7, 12]",124,43,-0.002482481978930061,0.0045785524051024035,42,0.007061034384032465,39,"[9, 9]",153,0,0.0,0.9753770973800486,0.0,0.9753770973800486
open_drawer,1,early,harm,13,28,0.004041271198156922,0.009894440703465329,32,0.005853169505308406,47,"[10, 6]",166,32,-0.007710933766690796,0.01095922965630018,29,0.018670163422990976,13,"[7, 11]",123,0,0.0,0.9774333021113226,0.0,0.9774333021113226
open_drawer,2,early,harm,13,39,0.0015243630038247816,0.008420218578678168,44,0.0068958555748533865,44,"[6, 6]",102,44,0.0002863752596869839,0.008618377923686738,41,0.008332002663999754,35,"[4, 12]",76,0,0.04955510576412168,0.9670079332768327,0.08692097364641005,0.9867672633858332
open_drawer,2,early,harm,13,40,0.0030680547560668087,0.00764316366922492,46,0.004575108913158111,55,"[4, 10]",74,45,-0.00014640418180230687,0.008695705298098922,40,0.008842109479901229,32,"[2, 13]",45,1,0.035733296572926655,0.8864398406975198,0.08447122470879802,0.9007436310375613
open_drawer,2,early,harm,13,41,0.004346553866793803,0.0069987971422873045,51,0.002652243275493502,73,"[5, 4]",84,43,-0.00018298983867867484,0.00900403135364352,36,0.009187021192322195,30,"[0, 14]",14,2,0.01517094540771316,0.9924065379628548,0.03935827499043704,0.9941316458548707
open_drawer,2,middle,harm,56,24,0.005009301760199957,0.012229297945057272,27,0.0072199961848573154,43,"[6, 12]",108,25,-0.0018332143002754014,0.014688534801732135,24,0.016521749102007537,19,"[6, 4]",100,0,0.0,0.9877669856169893,0.0,0.9877669856169893
open_drawer,3,early,both_fail,13,12,0.009596286304818714,0.017510573803796246,15,0.007914287498977532,38,"[10, 7]",167,16,0.003936076147686254,0.017525757708008332,14,0.013589681560322078,20,"[6, 3]",99,0,0.02119291730254308,0.9934920668565441,0.022114673406844886,0.9935238821137103
open_drawer,3,early,both_fail,13,13,0.011959100973942701,0.01588500505959463,17,0.003925904085651927,67,"[10, 6]",166,17,-0.007411609420653855,0.019128690722467347,12,0.0265403001431212,9,"[7, 4]",116,1,0.006318151319728155,0.9970773418176941,0.0,0.9969324082056409
open_drawer,4,early,both_fail,13,43,0.0020029347918471448,0.0036921591675968674,49,0.0016892243757497224,81,"[12, 8]",200,50,-0.003945610646705044,0.0040090025976512594,47,0.007954613244356304,41,"[5, 7]",87,0,0.06357875190762902,0.997321459311677,0.23584037963549281,0.996242046932536
open_drawer,4,early,both_fail,13,45,0.002075719341536922,0.0035275351299742393,50,0.001451815788437317,85,"[13, 5]",213,49,-0.027826612199491015,0.004037410010967432,46,0.03186402221045845,5,"[8, 11]",139,1,0.081786475913626,0.9767647069119503,0.16352460829660667,0.9804272023729775
open_drawer,4,early,both_fail,13,47,0.002265718381408764,0.0032835750964784905,51,0.0010178567150697269,97,"[12, 3]",195,48,-0.01020457375578995,0.004161864491511024,45,0.014366438247300974,25,"[7, 4]",116,2,0.06418813716141808,0.9889557312517544,0.23584037963549281,0.9848438092363757
open_drawer,4,late,both_fail,99,40,0.0005320845499868633,0.0033192831382061277,44,0.0027871985882192644,49,"[8, 7]",135,44,-0.000384671665299026,0.0033628712156411797,43,0.0037475428809402057,44,"[6, 5]",101,0,0.0,0.9985031481131068,0.0,0.9985031481131068
open_drawer,5,early,both_fail,13,12,0.016648298955939653,0.023835169222167368,13,0.007186870266227716,47,"[12, 5]",197,13,-0.008213153472086437,0.02914763337907073,10,0.037360786851157166,3,"[12, 9]",201,0,0.151141655191931,0.5913679664757688,0.151141655191931,0.5913679664757688
open_drawer,5,middle,both_fail,56,29,0.0016747132273130091,0.00511290255700972,33,0.0034381893296967113,53,"[10, 4]",164,33,-0.003975238378550833,0.005206733517724515,32,0.009181971896275348,22,"[15, 10]",250,0,0.0,0.992321257030301,0.0,0.992321257030301
open_drawer,6,early,both_success,13,50,0.0009072368397996786,0.002389365472771858,54,0.0014821286329721795,81,"[13, 5]",213,52,-0.008055606476009657,0.0026948467588767833,51,0.01075045323488644,29,"[9, 9]",153,0,0.1848617165810575,0.9754368261788058,0.1848617165810575,0.9754368261788058
open_drawer,6,middle,both_success,56,28,0.001914253195271754,0.0041406764646168435,30,0.0022264232693450896,37,"[14, 1]",225,31,-4.219797290317719e-06,0.004216346242096643,29,0.004220566039386961,28,"[15, 4]",244,0,0.0,0.9574961040138699,0.0,0.9574961040138699
open_drawer,7,early,harm,13,65,0.0003373542251278775,0.0031961166267612784,67,0.002858762401633401,68,"[12, 14]",206,67,-0.0031605294341641122,0.0032537403393940144,65,0.006414269773558127,44,"[11, 5]",181,0,0.0,0.9882345307049837,0.0,0.9882345307049837
open_drawer,7,middle,harm,56,34,0.0016214743743908685,0.009455348457483857,36,0.007833874083092988,43,"[0, 0]",0,35,-0.002085702874776208,0.010086222784720471,34,0.01217192565949668,25,"[8, 2]",130,0,0.0,0.9978938954395769,0.0,0.9978938954395769
open_drawer,8,early,both_fail,13,70,0.00014715120535637523,0.0014180309494968425,71,0.0012708797441404673,76,"[1, 7]",23,72,-0.0006396270191378916,0.0014384687915663433,70,0.002078095810704235,62,"[11, 6]",182,0,0.0,0.9940932516617652,0.0,0.9940932516617652
open_drawer,8,late,both_fail,99,45,0.0015335013174962455,0.003985592522351099,50,0.002452091204854853,61,"[7, 14]",126,49,-0.0021031303192103525,0.004450122976021701,48,0.006553253295232053,41,"[10, 11]",171,0,0.0,0.959725619677637,0.0,0.959725619677637
open_drawer,9,late,both_fail,99,33,0.0029431898268712387,0.00416822129530594,43,0.001225031468434701,81,"[12, 7]",199,41,-0.0009681339436264967,0.004338123559710149,39,0.005306257503336646,37,"[15, 13]",253,0,0.0,0.9953737515925287,0.0,0.9956712567147064
open_drawer,9,late,both_fail,99,38,0.0005551845380311693,0.004225511080444645,41,0.003670326542413476,53,"[8, 5]",133,40,-0.002570253120611987,0.004350295573560146,38,0.006920548694172133,32,"[1, 4]",20,1,0.0,0.996619273055279,0.0,0.996505555488442
open_drawer,10,early,both_success,13,30,0.0041991590963855975,0.007855724843544859,37,0.003656565747159261,68,"[12, 7]",199,36,-0.006349724266900735,0.0086374924945039,33,0.014987216761404635,21,"[10, 11]",171,0,0.042354188778821134,0.9813157101652341,0.042354188778821134,0.9813157101652341
open_drawer,10,middle,both_success,56,16,0.0023514261122299113,0.012612556107004652,22,0.01026112999477474,28,"[12, 0]",192,24,-0.0004812654947071813,0.012643710015825862,21,0.013124975510533043,20,"[11, 5]",181,0,0.021820235074341325,0.734320017202801,0.05577435827719032,0.7383743406108318
open_drawer,10,middle,both_success,56,18,0.002745566773144985,0.012384576904918827,23,0.009639010131773842,30,"[9, 6]",150,23,-0.0018435963050004046,0.01270174792698839,20,0.014545344231988794,17,"[10, 8]",168,1,0.0,0.9853129216540492,0.034749832258505,0.9869352010174984
open_drawer,10,late,both_success,99,18,0.0038668813924756414,0.011058019663925082,24,0.007191138271449441,34,"[14, 1]",225,19,-0.0054203079656677325,0.01284949208269601,18,0.018269800048363743,12,"[13, 4]",212,0,0.0,0.9839383830647799,0.0,0.9839383830647799
open_drawer,11,early,both_success,13,49,0.0015400425090594124,0.003875245985640349,54,0.0023352034765809367,67,"[10, 6]",166,51,-0.005601896777293093,0.004531425420913483,50,0.010133322198206576,33,"[7, 10]",122,0,0.0,0.9967780733693229,0.0,0.9967780733693229
open_drawer,12,early,both_fail,13,41,0.0022750744242609425,0.0027016730308060156,51,0.00042659860654507305,116,"[13, 8]",216,50,-0.005739949875255191,0.002978809535558683,47,0.008718759410813874,30,"[7, 12]",124,0,0.0,0.9987124066553031,0.0,0.9987124066553031
open_drawer,13,early,rescue,13,46,0.0010924421514574483,0.002040941562422608,53,0.0009484994109651599,83,"[15, 7]",247,51,-0.0005344084638106575,0.002309735540654484,49,0.0028441440044651416,53,"[13, 0]",208,0,0.1790456265248805,0.9597341700572507,0.04969611804233922,0.9660308255948814
open_drawer,13,early,rescue,13,49,0.001081173710735921,0.001978052573367684,54,0.0008968788626317633,85,"[13, 5]",213,50,-0.0033604728903420798,0.00239439029720977,48,0.00575486318755185,32,"[10, 15]",175,1,0.07088982015696049,0.9568325444685548,0.18604569017070804,0.9526990932353615
open_drawer,14,early,harm,13,65,0.0003373542251278775,0.0031961166267612784,67,0.002858762401633401,68,"[12, 14]",206,67,-0.0031605294341641122,0.0032537403393940144,65,0.006414269773558127,44,"[11, 5]",181,0,0.0,0.9882345307049837,0.0,0.9882345307049837
open_drawer,14,middle,harm,56,34,0.0016214743743908685,0.009455348457483857,36,0.007833874083092988,43,"[0, 0]",0,35,-0.002085702874776208,0.010086222784720471,34,0.01217192565949668,25,"[8, 2]",130,0,0.0,0.9978938954395769,0.0,0.9978938954395769
open_drawer,15,early,both_fail,13,30,0.005691879881582042,0.009013278692670127,34,0.003321398811088085,57,"[5, 7]",87,35,-0.0011140812361884259,0.009414541354798906,33,0.010528622590987332,31,"[8, 8]",136,0,0.0,0.9968023004416708,0.05904728405148374,0.9968373389514793
open_drawer,15,early,both_fail,13,32,0.0019500134376658849,0.008998330270904582,35,0.0070483168332386974,41,"[3, 13]",61,34,-0.001846002081296266,0.009454140455986124,32,0.01130014253728239,29,"[7, 4]",116,1,0.0,0.9614051985039705,0.05904728405148374,0.9600502535014703
open_drawer,15,late,both_fail,99,42,0.0014076176989222299,0.0041472156463781655,48,0.0027395979474559356,64,"[7, 12]",124,43,-0.002482481978930061,0.0045785524051024035,42,0.007061034384032465,39,"[9, 9]",153,0,0.0,0.9753770973800486,0.0,0.9753770973800486
open_drawer,16,early,both_fail,13,40,0.0031327374083063375,0.006425156829754419,46,0.0032924194214480817,68,"[10, 5]",165,47,-0.004647542856844906,0.006775632083892916,44,0.011423174940737822,25,"[8, 14]",142,0,0.04580659706802931,0.9825653718236506,0.0,0.9832226408589401
open_drawer,16,early,both_fail,13,42,0.003009524941934399,0.006288269100537576,47,0.0032787441586031767,69,"[12, 8]",200,45,-0.007395614818025471,0.007059403891346333,43,0.014455018709371804,20,"[9, 13]",157,1,0.0,0.9706682291299802,0.04580659706802931,0.9786384712699343
open_drawer,16,late,both_fail,99,37,0.0025533075112770167,0.005029439311597023,42,0.002476131800320006,64,"[8, 7]",135,42,-0.0022051134467289905,0.005462839244275093,41,0.007667952691004083,31,"[4, 10]",74,0,0.009335966404746543,0.9959667341526928,0.009335966404746543,0.9959667341526928
open_drawer,17,middle,both_success,56,24,0.002614986686098138,0.010513468383777622,27,0.007898481697679484,34,"[14, 6]",230,28,-0.0018210364631415388,0.011087257313998872,26,0.01290829377714041,19,"[12, 10]",202,0,0.0,0.944545039797601,0.034749832258504976,0.9510277598088733
open_drawer,17,middle,both_success,56,26,0.004799940743427914,0.009164910255885594,31,0.00436496951245768,44,"[12, 6]",198,27,-0.004734037513869759,0.011368967292637193,25,0.016103004806506952,15,"[8, 3]",131,1,0.0,0.9840898331938316,0.034749832258504976,0.9862354740878653
open_drawer,18,early,both_success,13,50,0.0009072368397996786,0.002389365472771858,54,0.0014821286329721795,81,"[13, 5]",213,52,-0.008055606476009657,0.0026948467588767833,51,0.01075045323488644,29,"[9, 9]",153,0,0.1848617165810575,0.9754368261788058,0.1848617165810575,0.9754368261788058
open_drawer,18,middle,both_success,56,28,0.001914253195271754,0.0041406764646168435,30,0.0022264232693450896,37,"[14, 1]",225,31,-4.219797290317719e-06,0.004216346242096643,29,0.004220566039386961,28,"[15, 4]",244,0,0.0,0.9574961040138699,0.0,0.9574961040138699
open_drawer,19,early,both_fail,13,4,0.022115433013079524,0.032643047471947545,6,0.010527614458868021,30,"[8, 9]",137,6,-0.021859187974388974,0.03938936670346391,4,0.06124855467785288,2,"[12, 10]",202,0,0.09688190766876814,0.7647858274534411,0.09688190766876814,0.7647858274534411
open_drawer,19,late,both_fail,99,35,0.0007181022450444604,0.0049196155360705885,37,0.004201513291026128,39,"[7, 7]",119,37,-0.00010231221309458475,0.005173755136324265,36,0.0052760673494188495,32,"[9, 10]",154,0,0.0,0.9806764677920774,0.0,0.9806764677920774
open_drawer,20,middle,harm,56,49,0.0004793617101733205,0.002457551507956071,53,0.0019781897977827504,50,"[6, 9]",105,55,-0.0009151852606615672,0.002467029744266179,52,0.003382215004927746,43,"[7, 6]",118,0,0.0,0.9982232773902232,0.0,0.9981937758087541
open_drawer,20,middle,harm,56,52,0.0009909381014355035,0.0020792125760419286,58,0.001088274474606425,71,"[6, 7]",103,53,-0.0004817927058634987,0.0025585665316857466,50,0.0030403592375492453,44,"[12, 12]",204,1,0.0,0.9891952307399344,0.0,0.9888014956016907
open_drawer,20,late,harm,99,52,0.0008278929362245099,0.0012021708373631246,59,0.0003742779011386147,104,"[9, 10]",154,53,8.148715967218833e-05,0.0015321044395532185,52,0.0014506172798810302,53,"[6, 5]",101,0,0.0,0.9989506952175254,0.0,0.9989506952175254
open_drawer,21,early,rescue,13,34,0.003834341379150179,0.007316500854833324,45,0.003482159475683145,60,"[10, 6]",166,36,-0.007227389968536519,0.008539635446100473,35,0.015767025414636992,15,"[7, 10]",122,0,0.0,0.9707430909214072,0.0,0.9707430909214072
open_drawer,22,early,both_success,13,48,0.002595685407427069,0.0056860010951682366,52,0.0030903156877411676,74,"[9, 5]",149,52,-0.004340785380153067,0.005833255743554136,51,0.010174041123707202,37,"[10, 0]",160,0,0.0,0.9515207000870303,0.0,0.9515207000870303
open_drawer,23,early,both_fail,13,7,0.014680844135821294,0.018770256545789947,14,0.004089412409968654,64,"[10, 6]",166,16,-0.017583270173905433,0.020455255257182097,10,0.03803852543108753,2,"[7, 5]",117,0,0.01263630263945642,0.9979625474037706,0.0,0.9967970305177818
open_drawer,23,early,both_fail,13,13,0.012474204961621936,0.014738718920409339,18,0.0022645139587874033,89,"[10, 5]",165,15,-0.005952245290274799,0.02080686247019517,9,0.02675910776046997,8,"[11, 11]",187,1,0.0,0.9854523055020062,0.01263630263945642,0.9851424831666183
open_drawer,24,early,both_success,13,50,0.0009072368397996786,0.002389365472771858,54,0.0014821286329721795,81,"[13, 5]",213,52,-0.008055606476009657,0.0026948467588767833,51,0.01075045323488644,29,"[9, 9]",153,0,0.1848617165810575,0.9754368261788058,0.1848617165810575,0.9754368261788058
open_drawer,24,middle,both_success,56,28,0.001914253195271754,0.0041406764646168435,30,0.0022264232693450896,37,"[14, 1]",225,31,-4.219797290317719e-06,0.004216346242096643,29,0.004220566039386961,28,"[15, 4]",244,0,0.0,0.9574961040138699,0.0,0.9574961040138699
open_drawer,25,early,harm,13,65,0.0003373542251278775,0.0031961166267612784,67,0.002858762401633401,68,"[12, 14]",206,67,-0.0031605294341641122,0.0032537403393940144,65,0.006414269773558127,44,"[11, 5]",181,0,0.0,0.9882345307049837,0.0,0.9882345307049837
open_drawer,25,middle,harm,56,34,0.0016214743743908685,0.009455348457483857,36,0.007833874083092988,43,"[0, 0]",0,35,-0.002085702874776208,0.010086222784720471,34,0.01217192565949668,25,"[8, 2]",130,0,0.0,0.9978938954395769,0.0,0.9978938954395769
open_drawer,26,late,rescue,99,33,0.004944190420760514,0.008099149213709848,44,0.0031549587929493345,65,"[10, 5]",165,44,-0.0010438589177893271,0.008659041216865055,40,0.009702900134654382,33,"[8, 7]",135,0,0.0,0.9970306019142059,0.07909283042751525,0.9968053629113746
open_drawer,26,late,rescue,99,38,0.003710669783352544,0.007907755494941437,45,0.004197085711588893,60,"[12, 6]",198,43,-0.0007213740308821166,0.00924983908027299,39,0.009971213111155107,31,"[9, 3]",147,1,0.01579537829932043,0.9867354220251021,0.07749956031757238,0.9868594449243593
open_drawer,26,late,rescue,99,39,0.003068238333286721,0.008165321390818787,43,0.0050970830575320656,52,"[11, 4]",180,42,-0.004049891067169107,0.00925625444270891,38,0.013306145509878017,24,"[9, 12]",156,2,0.0,0.9599158732349977,0.07749956031757238,0.9638600893973003
open_drawer,27,early,both_fail,13,14,0.006337162779918387,0.01430047740643881,20,0.007963314626520423,36,"[6, 11]",107,22,-0.0004041045628209207,0.014499955119066309,18,0.01490405968188723,20,"[11, 4]",180,0,0.0,0.9832380714784542,0.0,0.9776096130572043
open_drawer,27,early,both_fail,13,19,0.004128011788005523,0.013525455740855872,24,0.009397443952850349,32,"[4, 10]",74,21,-0.0027707358703894513,0.01502425011351034,17,0.01779498598389979,18,"[7, 3]",115,1,0.04434584042254608,0.8625682513216602,0.04434584042254608,0.8602825824502695
open_drawer,27,late,both_fail,99,22,0.0017407574063451996,0.013383167784160595,25,0.011642410377815396,26,"[6, 8]",104,25,-0.005419200083178529,0.014122281773926052,23,0.01954148185710458,16,"[9, 3]",147,0,0.0,0.9668736360522922,0.0,0.9668736360522922
open_drawer,28,early,both_fail,13,4,0.022115433013079524,0.032643047471947545,6,0.010527614458868021,30,"[8, 9]",137,6,-0.021859187974388974,0.03938936670346391,4,0.06124855467785288,2,"[12, 10]",202,0,0.09688190766876814,0.7647858274534411,0.09688190766876814,0.7647858274534411
open_drawer,28,late,both_fail,99,35,0.0007181022450444604,0.0049196155360705885,37,0.004201513291026128,39,"[7, 7]",119,37,-0.00010231221309458475,0.005173755136324265,36,0.0052760673494188495,32,"[9, 10]",154,0,0.0,0.9806764677920774,0.0,0.9806764677920774
open_drawer,30,early,both_fail,13,40,0.0031327374083063375,0.006425156829754419,46,0.0032924194214480817,68,"[10, 5]",165,47,-0.004647542856844906,0.006775632083892916,44,0.011423174940737822,25,"[8, 14]",142,0,0.04580659706802931,0.9825653718236506,0.0,0.9832226408589401
open_drawer,30,early,both_fail,13,42,0.003009524941934399,0.006288269100537576,47,0.0032787441586031767,69,"[12, 8]",200,45,-0.007395614818025471,0.007059403891346333,43,0.014455018709371804,20,"[9, 13]",157,1,0.0,0.9706682291299802,0.04580659706802931,0.9786384712699343
open_drawer,30,late,both_fail,99,37,0.0025533075112770167,0.005029439311597023,42,0.002476131800320006,64,"[8, 7]",135,42,-0.0022051134467289905,0.005462839244275093,41,0.007667952691004083,31,"[4, 10]",74,0,0.009335966404746543,0.9959667341526928,0.009335966404746543,0.9959667341526928
open_drawer,31,late,both_success,99,33,0.00558564985949376,0.00872937839984465,36,0.00314372854035089,63,"[10, 7]",167,39,-0.0016567614063537888,0.008942311786414588,34,0.010599073192768376,26,"[7, 4]",116,0,0.0,0.9981444279599586,0.0,0.9978221192031144
open_drawer,31,late,both_success,99,34,0.005099385241652852,0.008729698064817222,35,0.0036303128231643706,59,"[10, 6]",166,36,-0.0012853126458675108,0.009983641254432971,32,0.011268953900300482,25,"[10, 2]",162,1,0.0,0.9880335641882922,0.0,0.9873345568209718
open_drawer,32,middle,both_success,56,34,0.004139398986924829,0.0066214408615692675,45,0.002482041874644438,86,"[10, 2]",162,40,-0.0003428195716752274,0.007866879070091364,39,0.008209698641766591,35,"[3, 12]",60,0,0.0,0.9878951355554864,0.0,0.9878951355554864
open_drawer,33,early,both_success,13,51,0.002036866066301597,0.004566856444318944,58,0.0025299903780173468,74,"[6, 4]",100,52,-0.00024868866932987056,0.005528534228098736,50,0.0057772228974286065,49,"[10, 10]",170,0,0.016337941208306478,0.997037460358434,0.016337941208306478,0.997037460358434
open_drawer,33,late,both_success,99,20,0.0017921876083719264,0.011491882733357894,22,0.009699695124985967,34,"[7, 8]",120,22,0.0002886446810041743,0.01173676023709962,20,0.011448115556095446,23,"[9, 1]",145,0,0.0,0.9397244017226322,0.0,0.9397244017226322
open_drawer,34,early,both_fail,13,46,0.001371931585256535,0.005495120473122428,49,0.0041231888878658935,56,"[13, 8]",216,49,-0.0003112724660496403,0.00561223554411674,47,0.00592350801016638,49,"[0, 0]",0,0,0.0070019748035598794,0.9890231639379333,0.0070019748035598794,0.9890231639379333
open_drawer,34,late,both_fail,99,21,0.004734928294927276,0.010005634797625632,24,0.005270706502698355,38,"[10, 4]",164,24,-0.00013307958467268476,0.010035172427733635,23,0.01016825201240632,25,"[0, 1]",1,0,0.23312209032797326,0.9487773159761314,0.23312209032797326,0.9487773159761314
open_drawer,35,early,harm,13,31,0.006889957038429668,0.009326320504489055,38,0.002436363466059388,75,"[12, 9]",201,33,-0.007003832470236719,0.012420643274065227,30,0.019424475744301947,15,"[8, 5]",133,0,0.0,0.9942520044656108,0.0,0.9942520044656108
open_drawer,35,late,harm,99,25,0.004030286839213945,0.010012711779411206,33,0.005982424940197261,50,"[13, 8]",216,30,-0.0005280573882221751,0.011150104149851282,27,0.011678161538073457,23,"[10, 7]",167,0,0.0,0.9904291638251158,0.0,0.9904291638251158
open_drawer,36,early,harm,13,38,0.0038302872723043873,0.005219136034642245,45,0.0013888487623378576,71,"[12, 10]",202,41,-0.006168651343620397,0.006780783712020956,38,0.012949435055641353,24,"[8, 15]",143,0,0.009477226979592301,0.9825044158979294,0.009477226979592301,0.9825044158979294
open_drawer,36,middle,harm,56,38,0.0020310093984427075,0.004256984061349546,44,0.0022259746629068387,61,"[12, 9]",201,40,-0.002010187622624165,0.004715840537937455,38,0.00672602816056162,31,"[9, 15]",159,0,0.0,0.967960829866561,0.0,0.967960829866561
open_drawer,37,early,both_fail,13,40,0.0020263126254135193,0.006828425505903437,44,0.004802112880489918,55,"[8, 10]",138,44,-0.0003516897346108735,0.0071167858490267175,43,0.007468475583637591,45,"[6, 8]",104,0,0.01633794120830645,0.9677776333185019,0.01633794120830645,0.9677776333185019
open_drawer,37,late,both_fail,99,46,0.0007106140859481345,0.00416319333261416,49,0.0034525792466660256,56,"[15, 13]",253,47,-0.0005833514876455647,0.004415576457534538,46,0.004998927945180103,46,"[11, 5]",181,0,0.0,0.9794568459978643,0.0,0.9794568459978643
open_drawer,38,early,both_fail,13,46,0.0026941656840569735,0.004827823871834125,51,0.0021336581877771515,74,"[10, 5]",165,48,-0.0063550562374525815,0.00603259566968985,47,0.012387651907142432,22,"[9, 14]",158,0,0.0,0.9774393745140794,0.0,0.9774393745140794
open_drawer,38,middle,both_fail,56,50,0.001111727509645465,0.001936233189379394,59,0.0008245056797339289,84,"[12, 9]",201,54,0.00017362984726918343,0.0022213979343915793,51,0.002047768087122396,53,"[8, 4]",132,0,0.0,0.9870904041812245,0.0,0.9869396861199564
open_drawer,38,middle,both_fail,56,52,0.0007281117116288976,0.0020979114063440574,55,0.0013697996947151599,64,"[13, 6]",214,53,0.00016373690227526301,0.0023621567720411513,47,0.0021984198697658883,48,"[5, 4]",84,1,0.0,0.9981127374228939,0.0,0.9982101189702164
